frame,detected,det_x,det_y,kf_x,kf_y,interp_x,interp_y,smooth_x,smooth_y,final_x,final_y,source,confidence
530,False,,,902.0,205.0,870.5,251.96153846153845,870.5,251.96153846153848,902.0,205.0,kf,0.0
531,False,,,902.0,204.0,869.0,254.69230769230768,869.0,254.69230769230768,902.0,204.0,kf,0.0
532,False,,,903.0,204.0,867.5,257.4230769230769,867.5,257.4230769230769,903.0,204.0,kf,0.0
533,False,,,904.0,204.0,866.0,260.15384615384613,866.0,260.15384615384613,904.0,204.0,kf,0.0
534,False,,,904.0,204.0,864.5,262.88461538461536,864.5,262.88461538461536,904.0,204.0,kf,0.0
535,False,,,905.0,204.0,863.0,265.61538461538464,863.0,265.61538461538464,905.0,204.0,kf,0.0
536,False,,,906.0,203.0,861.5,268.34615384615387,861.5,268.34615384615387,906.0,203.0,kf,0.0
537,False,,,906.0,203.0,860.0,271.0769230769231,860.0,271.0769230769231,906.0,203.0,kf,0.0
538,False,,,907.0,203.0,858.5,273.8076923076923,858.5,273.8076923076923,907.0,203.0,kf,0.0
539,False,,,907.0,203.0,857.0,276.53846153846155,857.0,276.53846153846155,907.0,203.0,kf,0.0
540,False,,,908.0,203.0,855.5,279.2692307692308,855.4,279.723076923077,908.0,203.0,kf,0.0
541,True,854.0,282.0,854.0,280.0,854.0,282.0,853.3,282.96153846153845,854.0,282.0,det,0.4214185774326324
542,True,852.0,287.0,852.0,285.0,852.0,287.0,851.1,286.65384615384613,852.0,287.0,det,0.649416446685791
543,True,848.0,290.0,848.0,288.0,848.0,290.0,848.7,290.96666666666664,848.0,290.0,det,0.5902000069618225
544,True,846.0,295.0,847.0,293.0,846.0,295.0,846.1,295.9,846.0,295.0,det,0.1238962411880493
545,False,,,844.0,297.0,843.5,300.8333333333333,843.4,301.0,844.0,297.0,kf,0.0
546,False,,,842.0,301.0,841.0,306.6666666666667,841.0,306.66666666666663,842.0,301.0,kf,0.0
547,False,,,839.0,306.0,838.5,312.5,838.5,312.5,839.0,306.0,kf,0.0
548,False,,,837.0,310.0,836.0,318.3333333333333,836.0,318.33333333333337,837.0,310.0,kf,0.0
549,False,,,835.0,314.0,833.5,324.1666666666667,833.6,324.2,835.0,314.0,kf,0.0
550,True,831.0,330.0,832.0,326.0,831.0,330.0,831.3,330.1,831.0,330.0,det,0.5633985996246338
551,True,829.0,336.0,830.0,330.0,829.0,336.0,828.5,336.83333333333337,829.0,336.0,det,0.690403401851654
552,True,827.0,342.0,829.0,335.0,827.0,342.0,826.0,343.6,827.0,342.0,det,0.1067837998270988
553,True,822.0,352.0,825.0,342.0,822.0,352.0,823.4333333333332,350.73333333333335,822.0,352.0,det,0.2661072313785553
554,True,821.0,358.0,824.0,347.0,821.0,358.0,820.7,358.2,821.0,358.0,det,0.2592901289463043
555,False,,,820.0,355.0,818.1666666666666,365.6666666666667,817.8,366.0,820.0,355.0,kf,0.0
556,False,,,817.0,363.0,815.3333333333334,373.3333333333333,815.3333333333333,373.33333333333337,817.0,363.0,kf,0.0
557,False,,,813.0,371.0,812.5,381.0,812.5,381.0,813.0,371.0,kf,0.0
558,False,,,809.0,380.0,809.6666666666666,388.6666666666667,809.6666666666667,388.66666666666663,809.0,380.0,kf,0.0
559,False,,,806.0,388.0,806.8333333333334,396.3333333333333,806.4,396.2,806.0,388.0,kf,0.0
560,True,804.0,404.0,804.0,400.0,804.0,404.0,803.06,404.08000000000004,804.0,404.0,det,0.4429745972156524
561,True,799.0,411.0,800.0,405.0,799.0,411.0,799.6466666666668,412.3066666666667,799.0,411.0,det,0.170368880033493
562,False,,,796.0,415.0,795.8,420.4,796.16,420.88,796.0,415.0,kf,0.0
563,False,,,791.0,426.0,792.6,429.8,792.6,429.8,791.0,426.0,kf,0.0
564,False,,,787.0,436.0,789.4,439.2,789.4,439.2,787.0,436.0,kf,0.0
565,False,,,783.0,447.0,786.2,448.6,786.24,448.91999999999996,783.0,447.0,kf,0.0
566,True,783.0,458.0,783.0,454.0,783.0,458.0,783.1200000000001,458.96000000000004,783.0,458.0,det,0.4239372909069061
567,False,,,778.0,466.0,780.0,469.0,779.84,468.9200000000001,778.0,466.0,kf,0.0
568,True,777.0,480.0,777.0,472.0,777.0,480.0,777.0,479.4,777.0,480.0,det,0.6632339358329773
569,True,773.0,489.0,775.0,477.0,773.0,489.0,773.7,490.4,773.0,489.0,det,0.1663448810577392
570,True,772.0,501.0,775.0,482.0,772.0,501.0,769.9,501.6,772.0,501.0,det,0.1772032529115677
571,False,,,770.0,496.0,766.5,513.0,766.1,512.4,770.0,496.0,kf,0.0
572,True,761.0,525.0,766.0,507.0,761.0,525.0,762.5,524.4,761.0,525.0,det,0.6265097856521606
573,True,758.0,534.0,765.0,511.0,758.0,534.0,758.1,536.0,758.0,534.0,det,0.2900452613830566
574,True,755.0,549.0,764.0,517.0,755.0,549.0,754.2,548.0,755.0,549.0,det,0.6569221615791321
575,True,750.0,559.0,762.0,521.0,750.0,559.0,750.4,560.5,750.0,559.0,det,0.1944018900394439
576,True,747.0,573.0,761.0,526.0,747.0,573.0,746.2,574.1,747.0,573.0,det,0.2535630762577057
577,False,,,755.0,545.0,742.0,587.5,742.0,587.4,755.0,545.0,kf,0.0
578,True,737.0,602.0,748.0,565.0,737.0,602.0,738.2,601.4,737.0,602.0,det,0.5510475039482117
579,False,,,741.0,587.0,734.0,615.5,733.8,615.2,741.0,587.0,kf,0.0
580,True,731.0,629.0,737.0,601.0,731.0,629.0,729.3,629.3,731.0,629.0,det,0.3018226623535156
581,True,725.0,642.0,735.0,606.0,725.0,642.0,724.7,643.7,725.0,642.0,det,0.5559588074684143
582,False,,,727.0,631.0,719.5,658.0,720.3,658.6,727.0,631.0,kf,0.0
583,True,714.0,674.0,722.0,646.0,714.0,674.0,715.5,673.4,714.0,674.0,det,0.3448642492294311
584,True,712.0,690.0,722.0,651.0,712.0,690.0,710.9,688.2,712.0,690.0,det,0.6041761636734009
585,False,,,712.0,680.0,707.0,703.0,706.4666666666666,700.0666666666667,712.0,680.0,kf,0.0
586,True,702.0,716.0,708.0,692.0,702.0,716.0,702.2,709.0,702.0,716.0,det,0.4024615287780761
587,False,,,698.0,724.0,697.3333333333334,717.3333333333334,697.4,715.0,698.0,724.0,kf,0.0
588,False,,,688.0,755.0,692.6666666666666,718.6666666666666,692.8,718.6,688.0,755.0,kf,0.0
589,True,688.0,720.0,688.0,740.0,688.0,720.0,688.4,719.8,688.0,720.0,det,0.1374817490577697
590,True,684.0,721.0,686.0,740.0,684.0,721.0,684.8,720.4833333333333,684.0,721.0,det,0.2141772210597992
591,True,680.0,722.0,684.0,741.0,680.0,722.0,682.0,720.65,680.0,722.0,det,0.2816367745399475
592,False,,,674.0,770.0,679.3333333333334,720.75,680.0,720.3,674.0,770.0,kf,0.0
593,False,,,663.0,799.0,678.6666666666666,719.5,678.6666666666666,719.5,663.0,799.0,kf,0.0
594,False,,,652.0,827.0,678.0,718.25,678.0,718.25,652.0,827.0,kf,0.0
595,False,,,641.0,856.0,677.3333333333334,717.0,677.3333333333334,717.0,641.0,856.0,kf,0.0
596,False,,,630.0,885.0,676.6666666666666,715.75,676.6666666666666,715.75,630.0,885.0,kf,0.0
597,False,,,619.0,914.0,676.0,714.5,676.0,714.5,619.0,914.0,kf,0.0
598,False,,,609.0,943.0,675.3333333333334,713.25,675.3333333333334,713.25,609.0,943.0,kf,0.0
599,False,,,598.0,972.0,674.6666666666666,712.0,674.6666666666666,712.0,598.0,972.0,kf,0.0
600,False,,,587.0,1001.0,674.0,710.75,674.0,710.75,587.0,1001.0,kf,0.0
601,False,,,576.0,1030.0,673.3333333333334,709.5,673.3333333333334,709.5,576.0,1030.0,kf,0.0
602,False,,,565.0,1059.0,672.6666666666666,708.25,672.6666666666666,708.25,565.0,1059.0,kf,0.0
603,False,,,554.0,1088.0,672.0,707.0,672.0,707.0,672.0,707.0,interp,0.0
604,False,,,544.0,1116.0,671.3333333333334,705.75,671.3333333333334,705.75,671.3333333333334,705.75,interp,0.0
605,False,,,533.0,1145.0,670.6666666666666,704.5,670.6666666666666,704.5,670.6666666666666,704.5,interp,0.0
606,False,,,522.0,1174.0,670.0,703.25,670.0,703.25,670.0,703.25,interp,0.0
607,False,,,511.0,1203.0,669.3333333333334,702.0,669.3333333333334,702.0,669.3333333333334,702.0,interp,0.0
608,False,,,500.0,1232.0,668.6666666666666,700.75,668.6666666666666,700.75,668.6666666666666,700.75,interp,0.0
609,False,,,490.0,1261.0,668.0,699.5,668.0,699.5,668.0,699.5,interp,0.0
610,False,,,479.0,1290.0,667.3333333333334,698.25,667.3333333333334,698.25,667.3333333333334,698.25,interp,0.0
611,False,,,468.0,1319.0,666.6666666666666,697.0,666.6666666666666,697.0,666.6666666666666,697.0,interp,0.0
612,False,,,457.0,1348.0,666.0,695.75,666.0,695.75,666.0,695.75,interp,0.0
613,False,,,446.0,1376.0,665.3333333333334,694.5,665.3333333333334,694.5,665.3333333333334,694.5,interp,0.0
614,False,,,435.0,1405.0,664.6666666666666,693.25,667.6,688.9,667.6,688.9,interp,0.0
615,True,664.0,692.0,659.0,707.0,664.0,692.0,672.4,679.75,664.0,692.0,det,0.4486060440540313
616,True,678.0,669.0,672.0,684.0,678.0,669.0,679.9333333333334,667.45,678.0,669.0,det,0.5313945412635803
617,True,690.0,650.0,684.0,666.0,690.0,650.0,690.0,651.7,690.0,650.0,det,0.4809596538543701
618,True,703.0,633.0,697.0,649.0,703.0,633.0,702.6,632.5,703.0,633.0,det,0.4321147799491882
619,False,,,700.0,638.0,715.0,614.5,714.2,614.7,700.0,638.0,kf,0.0
620,True,727.0,596.0,714.0,615.0,727.0,596.0,726.0,596.9,727.0,596.0,det,0.6321583986282349
621,True,736.0,580.0,719.0,607.0,736.0,580.0,737.2,579.9,736.0,580.0,det,0.5335983037948608
622,True,749.0,561.0,726.0,597.0,749.0,561.0,748.2,563.6,749.0,561.0,det,0.3972150683403015
623,True,759.0,548.0,731.0,590.0,759.0,548.0,758.4,548.0,759.0,548.0,det,0.6972805261611938
624,True,770.0,533.0,737.0,582.0,770.0,533.0,768.4,533.0,770.0,533.0,det,0.1557863354682922
625,True,778.0,518.0,741.0,574.0,778.0,518.0,778.0,519.4,778.0,518.0,det,0.2948368787765503
626,True,786.0,505.0,745.0,567.0,786.0,505.0,787.2,506.0,786.0,505.0,det,0.3933938145637512
627,True,797.0,493.0,751.0,561.0,797.0,493.0,796.1,493.2,797.0,493.0,det,0.1357246339321136
628,True,805.0,481.0,755.0,554.0,805.0,481.0,805.3,481.0,805.0,481.0,det,0.6769088506698608
629,False,,,763.0,536.0,814.5,469.0,813.9,469.6,763.0,536.0,kf,0.0
630,True,824.0,457.0,788.0,504.0,824.0,457.0,821.7,458.55,824.0,457.0,det,0.4404369592666626
631,True,829.0,448.0,790.0,500.0,829.0,448.0,829.3,447.85,829.0,448.0,det,0.1661988496780395
632,False,,,801.0,476.0,836.0,437.75,836.4,437.5,801.0,476.0,kf,0.0
633,False,,,813.0,453.0,843.0,427.5,843.0,427.5,813.0,453.0,kf,0.0
634,False,,,825.0,429.0,850.0,417.25,850.6,417.9,825.0,429.0,kf,0.0
635,True,857.0,407.0,842.0,417.0,857.0,407.0,857.8,408.55,857.0,407.0,det,0.2576211094856262
636,True,867.0,400.0,848.0,413.0,867.0,400.0,864.4,400.05,867.0,400.0,det,0.1229865849018096
637,True,872.0,391.0,851.0,408.0,872.0,391.0,870.8666666666666,392.1333333333333,872.0,391.0,det,0.1607787311077118
638,True,876.0,385.0,853.0,404.0,876.0,385.0,877.2,384.8,876.0,385.0,det,0.2257928252220153
639,False,,,870.0,376.0,882.3333333333334,377.6666666666667,882.8,377.4,870.0,376.0,kf,0.0
640,False,,,887.0,348.0,888.6666666666666,370.3333333333333,888.6,370.8,887.0,348.0,kf,0.0
641,True,895.0,363.0,891.0,356.0,895.0,363.0,894.8,364.0,895.0,363.0,det,0.5407134294509888
642,True,901.0,358.0,894.0,353.0,901.0,358.0,900.9333333333334,357.26666666666665,901.0,358.0,det,0.5492129325866699
643,False,,,912.0,326.0,907.0,351.0,907.0,350.6,912.0,326.0,kf,0.0
644,False,,,930.0,299.0,913.0,344.0,912.6,344.6,930.0,299.0,kf,0.0
645,True,919.0,337.0,924.0,318.0,919.0,337.0,917.6,338.8,919.0,337.0,det,0.3759409189224243
646,True,923.0,333.0,926.0,316.0,923.0,333.0,922.45,333.5,923.0,333.0,det,0.4599407017230987
647,True,926.0,329.0,928.0,314.0,926.0,329.0,927.15,328.7,926.0,329.0,det,0.2992512583732605
648,False,,,945.0,289.0,931.25,324.5,931.7,324.4,945.0,289.0,kf,0.0
649,False,,,963.0,265.0,936.5,320.0,936.5,320.0,963.0,265.0,kf,0.0
650,False,,,981.0,240.0,941.75,315.5,941.5,315.8,981.0,240.0,kf,0.0
651,True,947.0,311.0,961.0,281.0,947.0,311.0,946.2,311.65,947.0,311.0,det,0.2707403600215912
652,True,951.0,308.0,963.0,279.0,951.0,308.0,950.6,307.55,951.0,308.0,det,0.3709740936756134
653,False,,,978.0,261.0,954.75,303.75,954.7,303.5,978.0,261.0,kf,0.0
654,False,,,993.0,242.0,958.5,299.5,958.5,299.5,993.0,242.0,kf,0.0
655,False,,,1008.0,223.0,962.25,295.25,961.9,295.9,1008.0,223.0,kf,0.0
656,True,966.0,291.0,983.0,263.0,966.0,291.0,965.55,292.75,966.0,291.0,det,0.3342854976654053
657,True,968.0,290.0,984.0,263.0,968.0,290.0,969.05,289.85,968.0,290.0,det,0.5983786582946777
658,True,973.0,288.0,987.0,262.0,973.0,288.0,972.5,287.55,973.0,288.0,det,0.5242919921875
659,True,976.0,285.0,989.0,260.0,976.0,285.0,975.9,285.85,976.0,285.0,det,0.4862532615661621
660,False,,,1001.0,246.0,979.5,283.75,979.6,284.1,1001.0,246.0,kf,0.0
661,False,,,1013.0,233.0,983.0,282.5,983.0,282.5,1013.0,233.0,kf,0.0
662,False,,,1025.0,219.0,986.5,281.25,986.3777777777777,281.2555555555556,1025.0,219.0,kf,0.0
663,True,990.0,280.0,1004.0,255.0,990.0,280.0,989.6333333333334,280.01666666666665,990.0,280.0,det,0.1695402413606643
664,False,,,1013.0,247.0,992.8888888888889,278.77777777777777,992.7666666666667,278.7833333333333,1013.0,247.0,kf,0.0
665,False,,,1022.0,238.0,995.7777777777778,277.55555555555554,995.7777777777777,277.55555555555554,1022.0,238.0,kf,0.0
666,False,,,1031.0,230.0,998.6666666666666,276.3333333333333,998.6666666666666,276.3333333333333,1031.0,230.0,kf,0.0
667,False,,,1041.0,222.0,1001.5555555555555,275.1111111111111,1001.5555555555557,275.1111111111111,1041.0,222.0,kf,0.0
668,False,,,1050.0,213.0,1004.4444444444445,273.8888888888889,1004.4444444444446,273.8888888888889,1050.0,213.0,kf,0.0
669,False,,,1059.0,205.0,1007.3333333333334,272.6666666666667,1007.3333333333333,272.6666666666667,1059.0,205.0,kf,0.0
670,False,,,1068.0,197.0,1010.2222222222222,271.44444444444446,1010.2222222222223,271.44444444444446,1068.0,197.0,kf,0.0
671,False,,,1077.0,188.0,1013.1111111111111,270.22222222222223,1012.9333333333334,270.4666666666667,1077.0,188.0,kf,0.0
672,True,1016.0,269.0,1026.0,255.0,1016.0,269.0,1015.4666666666666,269.73333333333335,1016.0,269.0,det,0.1365998685359954
673,False,,,1029.0,254.0,1018.0,269.0,1017.8222222222223,269.2444444444444,1029.0,254.0,kf,0.0
674,False,,,1033.0,253.0,1020.0,269.0,1019.9818181818182,269.2,1033.0,253.0,kf,0.0
675,True,1022.0,269.0,1026.0,262.0,1022.0,269.0,1021.9454545454544,269.6,1022.0,269.0,det,0.1274032592773437
676,False,,,1029.0,262.0,1023.9090909090909,270.0,1023.890909090909,270.2,1029.0,262.0,kf,0.0
677,False,,,1032.0,261.0,1025.8181818181818,271.0,1025.8181818181818,271.0,1032.0,261.0,kf,0.0
678,False,,,1035.0,261.0,1027.7272727272727,272.0,1027.7272727272727,272.0,1035.0,261.0,kf,0.0
679,False,,,1038.0,261.0,1029.6363636363637,273.0,1029.6363636363635,273.0,1038.0,261.0,kf,0.0
680,False,,,1041.0,261.0,1031.5454545454545,274.0,1031.5454545454545,274.0,1041.0,261.0,kf,0.0
681,False,,,1044.0,261.0,1033.4545454545455,275.0,1033.4545454545455,275.0,1044.0,261.0,kf,0.0
682,False,,,1047.0,260.0,1035.3636363636363,276.0,1035.3636363636365,276.0,1047.0,260.0,kf,0.0
683,False,,,1050.0,260.0,1037.2727272727273,277.0,1037.2727272727275,277.0,1050.0,260.0,kf,0.0
684,False,,,1053.0,260.0,1039.1818181818182,278.0,1039.1818181818182,278.0,1053.0,260.0,kf,0.0
685,False,,,1056.0,260.0,1041.090909090909,279.0,1040.909090909091,277.6,1056.0,260.0,kf,0.0
686,True,1043.0,280.0,1044.0,277.0,1043.0,280.0,1042.4545454545455,275.8,1043.0,280.0,det,0.1094257682561874
687,False,,,1046.0,279.0,1044.0,274.0,1043.8181818181818,272.8,1046.0,279.0,kf,0.0
688,True,1045.0,268.0,1045.0,273.0,1045.0,268.0,1045.0,268.8,1045.0,268.0,det,0.3237195014953613
689,True,1046.0,263.0,1046.0,270.0,1046.0,263.0,1045.942857142857,264.2357142857143,1046.0,263.0,det,0.6825588941574097
690,True,1047.0,259.0,1046.0,268.0,1047.0,259.0,1046.8285714285714,260.50714285714287,1047.0,259.0,det,0.6629614233970642
691,False,,,1048.0,268.0,1047.7142857142858,257.17857142857144,1047.6571428571428,257.61428571428576,1048.0,268.0,kf,0.0
692,False,,,1050.0,269.0,1048.4285714285713,255.35714285714286,1048.4285714285713,255.35714285714283,1050.0,269.0,kf,0.0
693,False,,,1052.0,269.0,1049.142857142857,253.53571428571428,1049.142857142857,253.5357142857143,1052.0,269.0,kf,0.0
694,False,,,1054.0,269.0,1049.857142857143,251.71428571428572,1049.857142857143,251.71428571428572,1054.0,269.0,kf,0.0
695,False,,,1055.0,270.0,1050.5714285714287,249.89285714285714,1050.5714285714287,249.89285714285717,1055.0,270.0,kf,0.0
696,False,,,1057.0,270.0,1051.2857142857142,248.07142857142858,1051.2857142857142,248.07142857142858,1057.0,270.0,kf,0.0
697,False,,,1059.0,270.0,1052.0,246.25,1052.0,246.25,1059.0,270.0,kf,0.0
698,False,,,1061.0,270.0,1052.7142857142858,244.42857142857142,1052.7142857142858,244.42857142857142,1061.0,270.0,kf,0.0
699,False,,,1063.0,271.0,1053.4285714285713,242.60714285714286,1053.4285714285713,242.60714285714283,1063.0,271.0,kf,0.0
700,False,,,1065.0,271.0,1054.142857142857,240.78571428571428,1054.142857142857,240.7857142857143,1065.0,271.0,kf,0.0
701,False,,,1067.0,271.0,1054.857142857143,238.96428571428572,1054.857142857143,238.96428571428572,1067.0,271.0,kf,0.0
702,False,,,1068.0,272.0,1055.5714285714287,237.14285714285714,1055.5714285714287,237.14285714285717,1068.0,272.0,kf,0.0
703,False,,,1070.0,272.0,1056.2857142857142,235.32142857142858,1056.2857142857142,235.32142857142858,1070.0,272.0,kf,0.0
704,False,,,1072.0,272.0,1057.0,233.5,1057.0,233.5,1072.0,272.0,kf,0.0
705,False,,,1074.0,272.0,1057.7142857142858,231.67857142857144,1057.7142857142858,231.67857142857142,1074.0,272.0,kf,0.0
706,False,,,1076.0,273.0,1058.4285714285713,229.85714285714286,1058.4285714285713,229.85714285714283,1076.0,273.0,kf,0.0
707,False,,,1078.0,273.0,1059.142857142857,228.03571428571428,1059.142857142857,228.0357142857143,1078.0,273.0,kf,0.0
708,False,,,1080.0,273.0,1059.857142857143,226.21428571428572,1059.857142857143,226.21428571428572,1080.0,273.0,kf,0.0
709,False,,,1081.0,274.0,1060.5714285714287,224.39285714285714,1060.5714285714287,224.39285714285717,1081.0,274.0,kf,0.0
710,False,,,1083.0,274.0,1061.2857142857142,222.57142857142856,1061.2857142857142,222.57142857142858,1083.0,274.0,kf,0.0
711,False,,,1085.0,274.0,1062.0,220.75,1062.0,220.75,1085.0,274.0,kf,0.0
712,False,,,1087.0,274.0,1062.7142857142858,218.92857142857144,1062.7142857142858,218.92857142857142,1087.0,274.0,kf,0.0
713,False,,,1089.0,275.0,1063.4285714285713,217.10714285714286,1063.4285714285713,217.10714285714283,1089.0,275.0,kf,0.0
714,False,,,1091.0,275.0,1064.142857142857,215.28571428571428,1064.142857142857,215.2857142857143,1091.0,275.0,kf,0.0
715,False,,,1093.0,275.0,1064.857142857143,213.46428571428572,1064.857142857143,213.46428571428572,1093.0,275.0,kf,0.0
716,False,,,1094.0,276.0,1065.5714285714287,211.64285714285714,1065.5714285714287,211.64285714285717,1094.0,276.0,kf,0.0
717,False,,,1096.0,276.0,1066.2857142857142,209.82142857142856,1066.5428571428572,211.1857142857143,1096.0,276.0,kf,0.0
718,True,1067.0,208.0,1067.0,208.0,1067.0,208.0,1067.7714285714287,212.09285714285716,1067.0,208.0,det,0.1346134692430496
719,True,1069.0,213.0,1069.0,213.0,1069.0,213.0,1069.057142857143,213.96428571428572,1069.0,213.0,det,0.5960766673088074
720,True,1071.0,218.0,1071.0,218.0,1071.0,218.0,1070.6,217.43333333333334,1071.0,218.0,det,0.6235191822052002
721,True,1072.0,221.0,1072.0,221.0,1072.0,221.0,1072.4,222.5,1072.0,221.0,det,0.4234201312065124
722,False,,,1073.0,219.0,1074.0,227.16666666666666,1074.2,227.8,1073.0,219.0,kf,0.0
723,False,,,1073.0,217.0,1076.0,233.33333333333334,1076.0,233.33333333333334,1073.0,217.0,kf,0.0
724,False,,,1074.0,215.0,1078.0,239.5,1078.0,239.5,1074.0,215.0,kf,0.0
725,False,,,1075.0,212.0,1080.0,245.66666666666666,1080.0,245.66666666666666,1075.0,212.0,kf,0.0
726,False,,,1075.0,210.0,1082.0,251.83333333333334,1082.2,252.0,1075.0,210.0,kf,0.0
727,True,1084.0,258.0,1081.0,246.0,1084.0,258.0,1084.2,258.1,1084.0,258.0,det,0.4002287089824676
728,True,1087.0,265.0,1084.0,251.0,1087.0,265.0,1086.2,265.16666666666663,1087.0,265.0,det,0.5077133774757385
729,True,1088.0,270.0,1084.0,255.0,1088.0,270.0,1088.4,272.8,1088.0,270.0,det,0.1957520544528961
730,True,1090.0,281.0,1086.0,263.0,1090.0,281.0,1090.4,281.1,1090.0,281.0,det,0.313203901052475
731,True,1093.0,290.0,1088.0,270.0,1093.0,290.0,1092.0,289.9,1093.0,290.0,det,0.6511386036872864
732,False,,,1091.0,275.0,1094.0,299.5,1093.6,298.9,1091.0,275.0,kf,0.0
733,True,1095.0,309.0,1093.0,292.0,1095.0,309.0,1095.4,308.3,1095.0,309.0,det,0.5942973494529724
734,True,1096.0,315.0,1093.0,295.0,1096.0,315.0,1096.6,318.1,1096.0,315.0,det,0.1050919741392135
735,True,1099.0,328.0,1095.0,301.0,1099.0,328.0,1098.1,328.65,1099.0,328.0,det,0.1393785327672958
736,True,1099.0,339.0,1095.0,307.0,1099.0,339.0,1099.9,339.95,1099.0,339.0,det,0.1021811068058013
737,False,,,1097.0,316.0,1101.5,352.25,1102.0,352.7,1097.0,316.0,kf,0.0
738,False,,,1100.0,326.0,1104.0,365.5,1104.0,365.5,1100.0,326.0,kf,0.0
739,False,,,1103.0,336.0,1106.5,378.75,1106.0,378.9,1103.0,336.0,kf,0.0
740,True,1109.0,392.0,1106.0,368.0,1109.0,392.0,1108.5,393.65,1109.0,392.0,det,0.1772313416004181
741,True,1109.0,406.0,1106.0,376.0,1109.0,406.0,1110.9,408.15,1109.0,406.0,det,0.4007557928562164
742,True,1114.0,426.0,1109.0,388.0,1114.0,426.0,1113.2,423.2,1114.0,426.0,det,0.1951429694890976
743,True,1116.0,438.0,1110.0,395.0,1116.0,438.0,1115.2,439.6,1116.0,438.0,det,0.1027842760086059
744,True,1118.0,454.0,1111.0,404.0,1118.0,454.0,1117.4,455.8,1118.0,454.0,det,0.5287296175956726
745,True,1119.0,474.0,1112.0,416.0,1119.0,474.0,1118.8,471.8,1119.0,474.0,det,0.5985148549079895
746,True,1120.0,487.0,1113.0,423.0,1120.0,487.0,1120.2,489.6,1120.0,487.0,det,0.2224401980638504
747,True,1121.0,506.0,1113.0,434.0,1121.0,506.0,1121.65,508.15,1121.0,506.0,det,0.5872606635093689
748,True,1123.0,527.0,1114.0,446.0,1123.0,527.0,1123.35,526.65,1123.0,527.0,det,0.3807462453842163
749,False,,,1119.0,474.0,1125.25,546.75,1125.3,546.5,1119.0,474.0,kf,0.0
750,False,,,1124.0,502.0,1127.5,566.5,1127.5,566.5,1124.0,502.0,kf,0.0
751,False,,,1128.0,529.0,1129.75,586.25,1129.5,587.5,1128.0,529.0,kf,0.0
752,True,1132.0,606.0,1130.0,576.0,1132.0,606.0,1131.45,608.95,1132.0,606.0,det,0.1427236497402191
753,True,1133.0,632.0,1131.0,592.0,1133.0,632.0,1133.35,631.25,1133.0,632.0,det,0.1932233721017837
754,True,1135.0,654.0,1132.0,605.0,1135.0,654.0,1135.2,654.8,1135.0,654.0,det,0.5158909559249878
755,True,1137.0,678.0,1133.0,620.0,1137.0,678.0,1137.2,679.2,1137.0,678.0,det,0.4724496304988861
756,True,1139.0,704.0,1135.0,636.0,1139.0,704.0,1139.2,703.2,1139.0,704.0,det,0.113163910806179
757,True,1142.0,728.0,1136.0,650.0,1142.0,728.0,1141.2,726.8,1142.0,728.0,det,0.2314780950546264
758,True,1143.0,752.0,1137.0,665.0,1143.0,752.0,1142.9,746.65,1143.0,752.0,det,0.2875780463218689
759,True,1145.0,772.0,1138.0,677.0,1145.0,772.0,1144.3,762.35,1145.0,772.0,det,0.3723626434803009
760,False,,,1144.0,727.0,1145.5,777.25,1145.2,774.3,1144.0,727.0,kf,0.0
761,False,,,1151.0,777.0,1146.0,782.5,1146.0,782.5,1151.0,777.0,kf,0.0
762,False,,,1157.0,827.0,1146.5,787.75,1146.625,788.45,1157.0,827.0,kf,0.0
763,True,1147.0,793.0,1151.0,806.0,1147.0,793.0,1147.375,795.1,1147.0,793.0,det,0.2178888618946075
764,False,,,1156.0,853.0,1148.125,801.75,1148.25,802.45,1156.0,853.0,kf,0.0
765,False,,,1161.0,900.0,1149.25,810.5,1149.25,810.5,1161.0,900.0,kf,0.0
766,False,,,1166.0,947.0,1150.375,819.25,1150.375,819.25,1166.0,947.0,kf,0.0
767,False,,,1172.0,994.0,1151.5,828.0,1151.5,828.0,1172.0,994.0,kf,0.0
768,False,,,1177.0,1041.0,1152.625,836.75,1152.625,836.75,1177.0,1041.0,kf,0.0
769,False,,,1182.0,1088.0,1153.75,845.5,1153.75,845.5,1153.75,845.5,interp,0.0
770,False,,,1187.0,1135.0,1154.875,854.25,1154.85,854.5,1154.85,854.5,interp,0.0
771,True,1156.0,863.0,1162.0,915.0,1156.0,863.0,1155.925,864.35,1156.0,863.0,det,0.5274732708930969
772,True,1157.0,873.0,1162.0,923.0,1157.0,873.0,1156.975,874.85,1157.0,873.0,det,0.5296856164932251
773,True,1158.0,886.0,1163.0,934.0,1158.0,886.0,1158.0,886.4,1158.0,886.0,det,0.7226822972297668
774,True,1159.0,898.0,1164.0,943.0,1159.0,898.0,1158.2666666666667,890.4,1159.0,898.0,det,0.4283003211021423
775,True,1160.0,912.0,1165.0,955.0,1160.0,912.0,1157.8,886.6,1160.0,912.0,det,0.7377829551696777
776,False,,,1168.0,981.0,1157.3333333333333,883.0,1156.6,874.4,1168.0,981.0,kf,0.0
777,False,,,1170.0,1008.0,1154.6666666666667,854.0,1154.6666666666665,854.0,1170.0,1008.0,kf,0.0
778,False,,,1173.0,1035.0,1152.0,825.0,1152.0,825.0,1173.0,1035.0,kf,0.0
779,False,,,1176.0,1062.0,1149.3333333333333,796.0,1149.3333333333335,796.0,1176.0,1062.0,kf,0.0
